codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
24171,CRFB,ATACADÃO S.A.,CARREFOUR BR,75315333000109,18,,18/07/2017,A,Alimentos,Food Retailers,1,NM
914028,ATKJ,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A.,ATAKAREJO DI,73849952000158,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912584,LNDV,ATE V - LONDRINA TRANSMISSORA DE ENERGIA S/A,ATE V LONDRI,8232879000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
912592,CNVI,ATE VI - CAMPOS NOVOS TRANSMISSORA DE ENERGIA S/A,ATE VI CAMPO,8635011000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
912675,FVII,ATE VII FOZ DO IGUACU TRANSMISSORA DE ENERGIA S/A,ATE VII FOZ,8806925000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
912493,ATEV,ATE VIII TRANSMISSORA DE ENERGIA S/A,ATE VIII TRA,10515756000127,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900399,ATEM,ATEMS DISTRIBUIDORA DE PETROLEO S/A,ATEMS,3987364000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900381,ATEB,ATENTO BRASIL S.A.,ATENTOBRASIL,2879250000179,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900372,ATES,ATHENA SAUDE BRASIL S.A.,ATHENA,31701408000114,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917237,AENE,ATHON ENERGIA S/A,ATHONENERGIA,27512695000147,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900041,ATII,ATHON GERAÇÃO DISTRIBUÍDA II S.A. ,ATHONII,38213667000145,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900180,ATHT,ATHON GERAÇÃO DISTRIBUÍDA III S.A.,ATHON GERAÇÃ,52948225000178,99,,31/12/9999,A,Não Classificados,Not Classified,7,
916478,AHGD,ATHON GERAÇÃO DISTRIBUÍDA S.A.,ATHONGERACAO,30997588000160,99,,06/01/2022,A,Não Classificados,Not Classified,7,
900525,ATIA,ATIAIA ENERGIA S/A,ATIAIA,6015859000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900373,ATDC,ATIVAS DATA CENTER S.A.,ATIVAS,10587932000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900431,ATVO,ATIVOS S/A SECURITIZADORA DE CREDITOS FINANCEIROS,ATIVOS,5437257000129,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900407,ATLE,ATLANTIC ENERGIAS RENOVAVEIS S/A,ATLANTIC,11489312000127,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900527,ATLH,ATLAS BRASIL ENERGIA HOLDING 4 S.A,ATLAS BRASIL,49381686000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900260,ACRC,ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A.,ATLAS LUIZ,49037416000173,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900467,AY2H,ATLAS PROJECT HOLDING 2 S.A ,ATLAS PROJEC,52781067000104,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900408,ATMF,ATLETICO MINEIRO S.A.F. ,ATLETICO MG,52177416000183,99,,31/12/9999,A,Não Classificados,Not Classified,7,
19100,ATMP,ATMA PARTICIPAÇÕES S.A.,ATMASA,4032433000180,1,,11/05/2005,A,Serviços Diversos,Diversified Services,1,
27677,ATED,ATOM EDUCAÇÃO E EDITORA S.A.,ATOM EDUC,23994857000170,1,,19/11/2024,A,Serviços Educacionais,Education Services,1,
900423,ATRM,ATRIUM EMPREENDIMENTOS IMOBILIARIOS S/A,ATRIUMEMP,2766836000127,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911651,ATAM,ATTEND AMBIENTAL S.A.,ATTEND,13039389000120,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900449,ATVS,ATVOS AGROINDUSTRIAL PARTICIPACOES SA,ATVOSAGRO,8842690000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900456,AUCK,AUCKLAND PARTICIPACOES S.A.,AUCKLAND,19492543000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
26590,AALM,AURA ALMAS MINERAÇÃO S.A.,AURAALMASMIN,8213823000107,8,,02/10/2024,A,Minerais Metálicos,Metalic Minerals,1,
80187,AURA,AURA MINERALS INC.,AURA 360,7857093000114,14,DR3,15/06/2020,A,Minerais Metálicos,Metalic Minerals,2,DR3
900464,AURT,AURATUS EMPREENDIMENTOS IMOBILIARIOS  S/A,AURATUS,6988441000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
26620,AURE,AUREN ENERGIA S.A.,AUREN,28594234000123,18,,25/03/2022,A,Energia Elétrica,Electric Utilities,1,NM
26174,AESO,AUREN OPERAÇÕES S.A.,AESOPERACOES,194724000113,1,,02/12/2021,A,Energia Elétrica,Electric Utilities,1,
25640,AESB,AUREN PARTICIPAÇÕES S.A.,AES BRASIL,37663076000107,8,,23/03/2021,A,Energia Elétrica,Electric Utilities,1,
900131,APMC,AUTO POSTO MONTE CARLO ONDA VERDE LTDA.,MONTE CARLO,5867856000182,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907329,RICI,AUTO RICCI S.A.,AUTORICCI,282862000154,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900102,ATGS,AUTOGERACAO SOLAR COMPARTILHADA SUDESTE S.A.,AUTOGE SOLAR,48984443000190,99,,31/12/9999,A,Não Classificados,Not Classified,7,
916445,ASHS,AUTOGERACAO SOLAR HOLDING S.A.,AUTOGERACAO,41750028000123,99,,06/01/2022,A,Não Classificados,Not Classified,7,
900199,ASVI,AUTOGERAÇÃO SOLAR PARTICIPAÇÕES VI HOLDING S.A,SOLAR PARTIC,53431099000142,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900252,GSVI,AUTOGERACAO SOLAR PARTICIPACOES VI S.A.,AUTO SOLAR,53047240000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900465,ASPS,AUTOGERAÇÃO SOLAR PARTICIPAÇÕES VII S.A,AUTOGERVII,55167344000181,99,,31/12/9999,A,Não Classificados,Not Classified,7,
27707,AMOB,AUTOMOB PARTICIPAÇÕES S.A.,AUTOMOB,35654688000108,18,,27/11/2024,A,Automóveis e Motocicletas,Automobiles and Motorcycles,1,NM
27413,ATMB,AUTOMOB S.A.,AUTO SA,43513237000189,8,,28/06/2024,A,Holdings Diversificadas,Holdings - Diversified,1,
913657,AUUT,AUTOPASS S.A.,AUTOPASS S/A,7140538000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
21989,APFD,AUTOPISTA FERNÃO DIAS SA,AUTOFERDIAS,9326342000170,8,,01/03/2023,A,Não Classificados,Not Classified,1,
21997,PLSB,AUTOPISTA LITORAL SUL,AUTOLITSUL,9313969000197,8,,01/03/2023,A,Não Classificados,Not Classified,1,
21970,APPS,AUTOPISTA PLANALTO SUL SA,AUTOPLANSUL,9325109000173,8,,01/03/2023,A,Não Classificados,Not Classified,1,
21962,APRB,AUTOPISTA REGIS BITTENCOURT SA,AUTOREGIS,9336431000106,8,,01/03/2023,A,Não Classificados,Not Classified,1,
910653,ATRD,AUTOSTRADE CONCESSOES E PARTICIPAÇÕES BRASIL LTDA.,AUTOSTRADE,2530164000156,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900457,ATVC,AUTOVIAÇÃO 1001 LTDA,AUTOVIAÇÃO,30069314000101,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900416,AVNH,AVENUE HOLDING LTDA.,AVENUE HOLD,29480786000173,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900057,AVGE,AVG EMPREENDIMENTOS MINERÁRIOS S.A,AVGEMPREEND,16565897000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917641,ASII,AXIS SOLAR III EMPREENDIMENTOS E PARTICIPAÇÕES S.A,AXISSOLARIII,34175032000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917566,AXSO,AXIS SOLAR IX EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,AXISSOLAR IX,43880268000178,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900277,AXVS,AXIS SOLAR V EMPREENDIMENTOS E PARTICIPACOES,AXIS SOLAR V,35917935000111,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900313,AXEP,AXIS SOLAR X E E PARTICIPACOES S.A.,AXIS SOLAR X,48929019000143,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900452,ASXI,AXIS SOLAR XI EMPREENDIMENTOS E PARTICIPACOES S.A.,AXIS SOLAR,55511006000115,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900404,AXS3,AXS ENERGIA UFV GOIAS SPE S.A. ,AXS GOIAS,46409396000126,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917620,AXSD,AXS ENERGIA UNIDADE 02 S.A.,AXSENERGIA2,45870799000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900115,AXSC,AXS ENERGIA UNIDADE 05 S.A. ,AXS ENERGIA,42029651000154,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900174,AXSE,AXS ENERGIA UNIDADE 06 S.A.,AXS ENERG,42030202000126,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900239,AXSU,AXS ENERGIA UNIDADE 07 S.A,AXS VII,50059636000187,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900323,AXS8,AXS ENERGIA UNIDADE 08 S.A,AXS VIII,50117806000132,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900410,AXS9,AXS ENERGIA UNIDADE 09 S.A.,AXS ENERGIA9,50059431000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900401,AXS4,AXS ENERGIA UNIDADE 10 SPE S.A ,AXS 10SPE,50117634000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900003,PAXS,AXS PARTICIPAÇÕES S.A. ,AXS PART,48759193000195,99,,31/12/9999,A,Não Classificados,Not Classified,7,
27626,AZTE,AZEVEDO & TRAVASSOS ENERGIA S.A.,AZT ENERGIA,52017473000103,1,,28/01/2025,A,Exploração e/ou Refino,Exploration and Refining,1,
11975,AZEV,AZEVEDO E TRAVASSOS S.A.,AZEVEDO,61351532000168,1,,20/08/1984,A,Construção Pesada,Heavy Construction,1,
900506,AZLA,AZUL LINHAS AEREAS BRASILEIRAS S.A.,AZULAEREAS,9296295000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
24112,AZUL,AZUL S.A.,AZUL,9305994000129,17,,07/04/2017,A,Transporte Aéreo,Airlines,1,N2
22349,AZZA,AZZAS 2154 S.A.,AZZAS 2154,16590234000176,18,,31/01/2011,A,Tecidos. Vestuário e Calçados,Apparel. Fabric and Footwear,1,NM
917634,BAEP,B.A. -EMPREENDIMENTOS E PARTICIPACOES S/A,B A EMPREEND,10468152000177,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917526,BCPA,B100 CONTROLE E PARTICIPACOES S.A.,B100 CONTROL,34999925000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
21610,B3SA,B3 S.A. - BRASIL. BOLSA. BALCÃO,B3,9346601000125,18,,11/08/2008,A,Serviços Financeiros Diversos,Diversified Financial Services,1,NM
911065,BBLN,BABILONIA HOLDING S.A.,BABILONIA,26680187000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
916601,BAHR,BAHEMA EDUCAÇÃO RJ LTDA,BAHEMAEDU RJ,25249401000100,99,,12/01/2022,A,Não Classificados,Not Classified,7,
701,BIED,BAHEMA EDUCAÇÃO S.A.,BIOMA EDUC,45987245000192,24,,09/09/1977,A,Serviços Educacionais,Education Services,1,MA
906370,PCHB,BAHIA PCH I S/A,BAHIAPCH,8747075000142,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900169,BMBO,BAMBOO SECURITIZADORA S.A,BAMBOO SA,48343871000134,99,,31/12/9999,A,Não Classificados,Not Classified,7,
760,F4NC,BAMERINDUS S/A FIN. CRED E INV,BAMERIND FCI,75170076000164,1,,31/12/9999,A,Bancos,Banks,1,
909739,BBHI,BANCO  BOCOM BBM S/A,BOCOMBBMBM,15114366000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900746,BCRD,BANCO ABN AMRO S.A.,ABNBM,3532415000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909705,AGBK,BANCO AGIBANK S.A.,AGIBANKBC,10664513000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904979,LMON,BANCO ANDBANK (BRASIL) S/A,ANDBANKBM,48795256000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900563,BBMF,BANCO B3 S.A.,BCOB3BC,997185000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909762,BDEP,BANCO BANDEPE S/A,BANDEPEBM,10866788000177,1,,31/12/9999,A,Não Classificados,Not Classified,7,
24600,BMGB,BANCO BMG S.A.,BANCO BMG,61186680000174,16,,25/10/2019,A,Bancos,Banks,1,N1
900878,BIBI,BANCO BRADESCARD S.A.,BRADESCARDBM,4184779000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904367,IAME,BANCO BRADESCO CARTOES S/A,BRADCARBM,59438325000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909671,ZYQZ,BANCO BRADESCO FINANCIAMENTOS S/A,BRADESCOFINA,7207996000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900860,BGNL,BANCO BRASILEIRO DE CREDITO S.A,JSLAM,1852137000137,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900795,BCXG,BANCO CAIXA GERAL BRASIL S/A,CAIXAGERALBM,33466988000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900647,BCAP,BANCO CAPITAL S/A,CAPITALBM,15173776000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900670,BCGL,BANCO CARGILL S/A,CARGILLBM,3609817000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902445,CTPL,BANCO CATERPILLAR S/A,CATERPILLARB,2658435000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904508,ITAM,BANCO CBSS S.A.,CBSSBM,27098060000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900530,BBGN,BANCO CETELEM S/A,BCOCETELEMBM,558456000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900845,BGEC,BANCO CIFRA S/A,CIFRABM,62421979000129,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901884,CITI,BANCO CITIBANK S/A,CITIBM,33479023000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901892,CLAS,BANCO CLASSICO S/A,CLASSICOBM,31597552000152,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902049,CNHC,BANCO CNH INDUSTRIAL CAPITAL S/A,CNHCAPITALBM,2992446000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907592,SCDI,BANCO COOPERATIVO SICREDI S/A,SICREDIBM,1181521000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900720,BCLB,BANCO CREDIT AGRICOLE BRASIL S/A,AGRICOLEBM,75647891000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901132,BPNB,BANCO CREFISA S.A.,CREFISABC,61033106000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900779,BCSF,BANCO CSF S/A,CSFBM,8357240000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900704,BCHN,BANCO DA CHINA BRASIL S/A,CHINABM,10690848000143,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900886,BIFB,BANCO DE INVESTIMENTOS CREDIT SUISSE BRASIL S/A,SUISSEBI,33987793000133,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901025,BNAR,BANCO DE LA NACION ARGENTINA,LANACIONARGE,33042151000161,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904722,LAGE,BANCO DE LAGE LANDEN  BRASIL S/A,LAGEBM,5040481000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900514,BAJR,BANCO DIGIMAIS S/A,B.A.PARTICIP,92874270000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
903781,FTOR,BANCO FATOR S/A,FATORBM,33644196000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900811,BFIB,BANCO FIBRA S/A,FIBRABM,58616418000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
903674,FICS,BANCO FICSA S/A,FICSABM,61348538000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900803,BFIA,BANCO FIDIS S/A,BANCOFIDISBM,62237425000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900837,BFRD,BANCO FORD S/A,FORDBM,90731688000172,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900688,BCGM,BANCO GMAC S.A.,GMACBM,59274605000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904060,GNBR,BANCO GUANABARA S/A,GUANABARABM,31880826000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900696,BCHD,BANCO HONDA S/A,HONDABM,3634220000165,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904375,IBML,BANCO IBM S/A,IBMBM,34270520000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901330,BSTD,BANCO INBURSA S/A,INBURSABM,4866275000163,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901058,BNRJ,BANCO ITAU CONSIGNADO S/A,ITAUCONSBM,33885724000119,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900662,BCFT,BANCO ITAU VEICULOS S/A,ITAUVEICULOS,61190658000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904516,ITBB,BANCO ITAU-BBA S/A,BBABM,17298092000130,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904482,ITAC,BANCO ITAUCARD S/A,ITAUCARDBM,17192451000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
903690,FNTC,BANCO ITAUCRED FINANCIAMENTOS S/A,ITAUCREDBM,59461152000134,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907543,SAFR,BANCO J. SAFRA S/A,JSAFRABM,3017677000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904664,JPMG,BANCO J.P. MORGAN S/A,JPMORGANBM,33172537000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900928,BKEB,BANCO KEB HANA DO BRASIL S/A,KEBBC,2318507000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904284,HSBI,BANCO LOSANGO S/A - BM,LOSANGOBM,33254319000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
905091,LUSO,BANCO LUSO BRASILEIRO S/A,LUSOBRASILEI,59118133000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901017,BMXM,BANCO MAXIMA S/A,MAXIMABC,33923798000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902544,DCLS,BANCO MERCEDES BENZ DO BRASIL S/A,MERCEDESBBM,60814191000157,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909515,WTLB,BANCO MIZUHO DO BRASIL S.A.,MIZUHOBM,61088183000133,99,,31/12/9999,A,Não Classificados,Not Classified,7,
905505,MSDW,BANCO MORGAN STANLEY S.A.,MORGANSTANLE,2801938000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901355,BTMB,BANCO MUFG BRASIL S.A.,MUFGBM,60498557000126,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1350,BNAC,BANCO NACIONAL S/A,NACIONAL,17157777000167,1,,31/12/9999,A,Não Classificados,Not Classified,1,
901066,BNSC,BANCO OLE BONSUCESSO CONSIGNADO S.A,BONSUCESSOCO,71371686000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904565,JBSB,BANCO ORIGINAL DO AGRONEGOCIO S/A,ORIGINALAGRO,9516419000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901009,BMTN,BANCO ORIGINAL S/A,ORIGINALBM,92894922000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
906248,ORIV,BANCO OURINVEST S.A.,OURINVESTBM,78632767000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901140,BPSA,BANCO PSA FINANCE BRASIL S/A,PSAFINANCEBM,3502961000192,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907055,RBBK,BANCO RABOBANK INTERNATIONAL BRASIL S/A,RABOBANKBM,1023570000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907287,REND,BANCO RENDIMENTO S.A.,RENDIMENTOBC,68900810000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901181,BRED,BANCO RODOBENS S/A,RODOBENSBM,33603457000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901314,BSAF,BANCO SAFRA S/A,SAFRABM,58160789000128,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902817,EBLM,BANCO SEMEAR S/A,SEMEARBM,795423000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909747,BBRA,BANCO SISTEMA S/A,BCOSISTEMABM,76543115000194,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907931,SMTM,BANCO SUMITOMO MITSUI BRASILEIRO S/A,SUMITOMOBM,60518222000122,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908632,TPZB,BANCO TOPAZIO S/A,TOPAZIOBM,7679404000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901371,BTOY,BANCO TOYOTA DO BRASIL S/A,BCOTOYOTABM,3215790000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908459,TCRY,BANCO TRICURY S/A,TRICURYBM,57839805000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909093,VIPL,BANCO VIPAL S/A,VIPALBM,9526594000143,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901397,BVLV,BANCO VOLVO BRASIL S/A,VOLVOBM,58017179000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900787,BCVR,BANCO VR S/A,VRBM,78626983000163,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909622,YAHA,BANCO YAMAHA MOTOR DO BRASIL S/A,YAMAHABM,10371492000185,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901033,BNDC,BANDA DE COURO ENERGETICA S/A,BANDADECOURO,19905727000146,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1155,BEES,BANESTES S.A. - BCO EST ESPIRITO SANTO,BANESTES,28127603000178,1,,08/07/1974,A,Bancos,Banks,1,
900985,BMLI,BANK OF AMERICA MERRILL LYNCH BANCO MULTIPLO S/A,MERRILLLYNCH,62073200000121,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908566,TFSP,BARAO DE TEFE SPE EMPREENDIMENTOS IMOBILIARIOS S.A,TEFE,17370002000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901207,BREG,BARAUNAS II ENERGETICA S/A,BARAUNASII,19905679000196,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901165,BRCA,BARCAS S.A.  -  TRANSPORTES MARITIMOS,BARCAS,33644865000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1520,BDLL,BARDELLA S.A. INDUSTRIAS MECANICAS,BARDELLA,60851615000153,1,,23/11/1946,A,Máq. e Equip. Industriais,Machines and Industrial Equipments,1,
901231,BRGU,BARIGUI COMPANHIA HIPOTECARIA,BARIGUICH,14511781000193,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900188,BHSA,BARREIRAS HOLDING S.A.,BARREIRAS HD,50258089000169,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900314,BARU,BARUERI ENERGIA RENOVAVEL S.A.,BARUERI,14641895000158,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900541,BASE,BASE SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A,BASE SECURIT,35082277000195,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1562,BALM,BAUMER S.A.,BAUMER,61374161000130,1,,02/07/1970,A,Equipamentos,Equipments,1,
900993,BMNS,BAUMINAS LOG E TRANSPORTES S.A,BAUMINASLOG,14429795000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900138,BKEU,BAUTEK MINERAIS INDUSTRIAIS LTDA,BAUTEK,21229511000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901264,BRLS,BB LEASING S/A ARREND MERCANTIL,BBAM,31546476000156,1,,31/12/9999,A,Não Classificados,Not Classified,7,
23159,BBSE,BB SEGURIDADE PARTICIPAÇÕES S.A.,BBSEGURIDADE,17344597000194,18,,25/04/2013,A,Seguradoras,Insurance,1,NM
900555,BBMD,BBM DB INCORPORACAO S. A.,DBSA,19733876000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
24660,BBML,BBM LOGISTICA S.A.,BBMLOGISTICA,1107327000120,24,,27/02/2019,A,Serviços Diversos,Diversified Services,1,MA
901587,CCDB,BBN BANCO BRASILEIRO DE NEGOCIOS S/A,BBNEGBM,10264663000177,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900589,BBOP,BBO PARTICIPACOES S/A,BBOSA,2400344000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900108,BCGE,BC GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA S.A. ,BC GERACAO,28409693000190,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900738,BCLV,BCLV COMERCIO DE VEICULOS S.A.,BCLV,4871143000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20958,ABCB,BCO ABC BRASIL S.A.,ABC BRASIL,28195667000106,17,,23/07/2007,A,Bancos,Banks,1,N2
922,BAZA,BCO AMAZONIA S.A.,AMAZONIA,4902979000144,1,,24/08/1971,A,Bancos,Banks,1,
906,BBDC,BCO BRADESCO S.A.,BRADESCO,60746948000112,16,,26/11/1946,A,Bancos,Banks,1,N1
1023,BBAS,BCO BRASIL S.A.,BRASIL,191,18,,18/06/1921,A,Bancos,Banks,1,NM
22616,BPAC,BCO BTG PACTUAL S.A.,BTGP BANCO,30306294000145,17,,10/11/2011,A,Bancos,Banks,1,N2
909853,CEFI,BCO CEDULA S/A.,CEDULA,33132044000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1120,BGIP,BCO ESTADO DE SERGIPE S.A. - BANESE,BANESE,13009717000146,1,,03/01/1972,A,Bancos,Banks,1,
1171,BPAR,BCO ESTADO DO PARA S.A.,BANPARA,4913711000108,1,,29/04/1983,A,Bancos,Banks,1,
1210,BRSR,BCO ESTADO DO RIO GRANDE DO SUL S.A.,BANRISUL,92702067000196,16,,26/06/1972,A,Bancos,Banks,1,N1
904524,ITCP,BCO INTERCAP S/A,INTERCAPBM,58497702000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900951,BMAX,BCO MAXINVEST S.A,MAXINVESTBM,80271455000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1309,BMIN,BCO MERCANTIL DE INVESTIMENTOS S.A.,MERC INVEST,34169557000172,1,,06/05/1983,A,Bancos,Banks,1,
1325,BMEB,BCO MERCANTIL DO BRASIL S.A.,MERCANTIL,17184037000110,16,,08/07/1974,A,Bancos,Banks,1,N1
1228,BNBR,BCO NORDESTE DO BRASIL S.A.,NORD BRASIL,7237373000120,1,,02/05/1968,A,Bancos,Banks,1,
21199,BPAN,BCO PAN S.A.,BANCO PAN,59285411000113,16,,12/11/2007,A,Bancos,Banks,1,N1
20567,PINE,BCO PINE S.A.,PINE,62144175000120,17,,27/03/2007,A,Bancos,Banks,1,N2
907089,RBPT,BCO RIBEIRAO PRETO S/A,RIBEIRAOPRET,517645000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
